Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
MUN Ballot Style 2,5989,Portland 5-2,"Haefele, Joshua W.","Brydon, Sarah M.","Viola, Lou A.","Capone-Newton, Elizabeth","Goglin, Barbara E.",1,5
MUN Ballot Style 2,5990,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5991,Portland 5-2,"Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5992,Portland 5-2,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5993,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5994,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5995,Portland 5-2,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5996,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5997,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,5998,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,5999,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6000,Portland 5-2,"Haefele, Joshua W.","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6001,Portland 5-2,"Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6002,Portland 5-2,"Viola, Lou A.","Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,6003,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6004,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6005,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6006,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6007,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6008,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6009,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6011,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6012,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Haefele, Joshua W.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,6013,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6014,Portland 5-2,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6016,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6017,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6018,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6019,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6020,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6021,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6022,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,6023,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6024,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6025,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6026,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6027,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6028,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6029,Portland 5-2,"Viola, Lou A.","Brydon, Sarah M.","Haefele, Joshua W.","Goglin, Barbara E.",skipped,1,5
MUN Ballot Style 2,6030,Portland 5-2,"Haefele, Joshua W.","Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,1,5
MUN Ballot Style 2,6031,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6032,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6033,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6034,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,6035,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6036,Portland 5-2,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,6037,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,6038,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6039,Portland 5-2,"Goglin, Barbara E.","Haefele, Joshua W.","Brydon, Sarah M.","Capone-Newton, Elizabeth","Viola, Lou A.",1,5
MUN Ballot Style 2,6040,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6041,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6042,Portland 5-2,"Capone-Newton, Elizabeth","Haefele, Joshua W.","Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,6043,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6045,Portland 5-2,"Viola, Lou A.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6046,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6047,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6048,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6049,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6050,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6052,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6053,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6054,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6055,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6056,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,6057,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6058,Portland 5-2,"Haefele, Joshua W.","Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,6059,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6060,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6061,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6062,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6063,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6064,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6065,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6066,Portland 5-2,"Capone-Newton, Elizabeth","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6067,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6068,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6069,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6071,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6072,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6073,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6076,Portland 5-2,"Capone-Newton, Elizabeth","Viola, Lou A.","Goglin, Barbara E.","Haefele, Joshua W.","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6077,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6079,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6080,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6081,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6082,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6083,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6084,Portland 5-2,"Brydon, Sarah M.","Goglin, Barbara E.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Viola, Lou A.",1,5
MUN Ballot Style 2,6085,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6086,Portland 5-2,"Brydon, Sarah M.","Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,6087,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6088,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6089,Portland 5-2,"Haefele, Joshua W.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6090,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6091,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6093,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6095,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6096,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6097,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6098,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6100,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6101,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6102,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6103,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6104,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6105,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6107,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6108,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6110,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6111,Portland 5-2,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6113,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6114,Portland 5-2,"Haefele, Joshua W.","Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6115,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6117,Portland 5-2,"Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6118,Portland 5-2,"Goglin, Barbara E.","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6119,Portland 5-2,"Haefele, Joshua W.","Capone-Newton, Elizabeth","Viola, Lou A.","Goglin, Barbara E.",skipped,1,5
MUN Ballot Style 2,6120,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6121,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6122,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6123,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6124,Portland 5-2,"Haefele, Joshua W.","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6125,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Goglin, Barbara E.",1,5
MUN Ballot Style 2,6126,Portland 5-2,"Haefele, Joshua W.","Brydon, Sarah M.","Viola, Lou A.","Capone-Newton, Elizabeth",skipped,1,5
MUN Ballot Style 2,6127,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6128,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Haefele, Joshua W.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,6129,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6130,Portland 5-2,"Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6131,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,6132,Portland 5-2,"Viola, Lou A.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6133,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6134,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6135,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6136,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6137,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6138,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6139,Portland 5-2,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6140,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,1,5
MUN Ballot Style 2,6142,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6143,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6144,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6145,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6146,Portland 5-2,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6147,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6148,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6149,Portland 5-2,"Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6150,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6151,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6152,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6153,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6154,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6155,Portland 5-2,"Goglin, Barbara E.","Capone-Newton, Elizabeth","Viola, Lou A.","Haefele, Joshua W.","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6156,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6157,Portland 5-2,"Capone-Newton, Elizabeth","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6158,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6159,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6160,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6161,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6162,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6163,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6164,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,6165,Portland 5-2,"Capone-Newton, Elizabeth","Viola, Lou A.","Brydon, Sarah M.",skipped,skipped,1,5
MUN Ballot Style 2,6166,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6167,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6168,Portland 5-2,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6169,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6170,Portland 5-2,"Haefele, Joshua W.","Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,6171,Portland 5-2,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6172,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6173,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6174,Portland 5-2,"Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6176,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6177,Portland 5-2,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6178,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6179,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6180,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6181,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6182,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6183,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6184,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Haefele, Joshua W.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,6185,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6186,Portland 5-2,"Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,6187,Portland 5-2,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6188,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6189,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6190,Portland 5-2,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6191,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6192,Portland 5-2,"Viola, Lou A.","Haefele, Joshua W.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6193,Portland 5-2,"Goglin, Barbara E.","Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,1,5
MUN Ballot Style 2,6194,Portland 5-2,"Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.","Capone-Newton, Elizabeth",skipped,1,5
MUN Ballot Style 2,6197,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6198,Portland 5-2,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6199,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6200,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,6201,Portland 5-2,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6202,Portland 5-2,"Brydon, Sarah M.","Viola, Lou A.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,6203,Portland 5-2,"Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6204,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6205,Portland 5-2,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6206,Portland 5-2,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
