"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","rank19","rank20","rank21","rank22","rank23","rank24","rank25","rank26","rank27","Num Cands","Num Seats"
"10","19","22","13","16","8","18","26","14","27","7","25","2","4","17","21","15","20","24","9","12","11","5","1","23","3","6","nan","nan"
"4","6","8","2","1","5","3","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","21","25","6","5","1","22","13","7","12","11","24","3","9","17","23","14","15","10","18","19","8","4","20","2","skipped","skipped","nan","nan"
"27","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","27","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","8","14","6","18","5","19","17","13","16","20","12","3","11","21","9","15","7","23","22","1","10","4","2","skipped","skipped","skipped","nan","nan"
"10","18","17","3","7","1","13","16","8","14","11","5","12","6","4","15","9","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","14","25","20","6","12","27","15","13","8","22","18","11","26","7","19","5","2","4","3","1","21","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","1","27","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","7","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"20","25","14","7","12","13","10","8","4","9","5","11","6","2","15","27","26","1","3","16","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","27","24","3","8","9","4","25","5","16","13","2","14","18","21","11","12","20","10","17","22","15","7","1","6","skipped","skipped","nan","nan"
"17","5","25","15","20","19","22","21","27","23","12","7","8","4","16","18","26","9","2","14","24","10","3","1","6","11","13","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"15","3","13","25","21","17","27","16","22","26","12","14","10","4","7","18","24","23","19","1","8","6","9","11","2","5","20","nan","nan"
"27","1","9","8","6","3","4","7","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","1","2","9","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","8","10","3","5","6","7","9","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","5","14","8","10","12","11","2","15","17","18","13","6","7","16","19","9","1","3","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","24","18","8","15","1","13","16","25","14","19","20","2","7","26","10","12","11","22","9","21","23","4","3","27","5","6","nan","nan"
"27","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","21","26","7","16","2","23","14","6","24","12","1","20","15","19","9","10","18","8","17","22","11","5","27","3","4","skipped","nan","nan"
"13","23","27","6","18","5","25","22","10","24","16","14","2","3","7","26","19","21","12","1","20","4","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","3","20","6","5","7","8","9","4","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"26","27","1","2","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","4","13","12","24","22","15","20","17","25","5","7","9","1","19","16","14","26","27","11","23","3","2","10","6","8","21","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","17","27","3","8","1","6","2","13","5","15","18","7","9","16","12","11","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","6","10","4","3","1","9","2","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","27","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","18","24","3","13","4","10","27","2","12","1","23","8","15","20","26","6","5","21","19","22","16","17","9","25","7","11","nan","nan"
"27","9","7","2","8","4","5","14","6","1","10","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","26","23","11","16","7","17","24","14","15","12","22","2","6","8","25","20","19","13","9","10","21","5","3","27","1","4","nan","nan"
"27","3","2","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","27","7","9","3","2","6","5","1","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","17","26","11","7","27","18","2","15","24","14","9","4","10","5","1","16","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","8","27","6","12","25","20","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"23","15","27","9","25","14","26","20","22","24","3","17","6","2","10","18","21","11","19","8","13","12","1","4","16","5","7","nan","nan"
"19","13","27","9","7","20","14","15","3","24","4","1","11","21","22","23","18","2","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","1","2","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","27","1","26","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","5","27","3","7","1","2","6","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","7","25","8","23","14","24","12","13","16","18","19","11","3","10","15","27","26","22","9","21","20","5","2","4","6","1","nan","nan"
"9","14","18","3","7","6","8","17","10","4","13","1","11","20","19","12","16","5","15","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","2","3","1","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"24","27","20","16","14","18","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","27","5","13","1","4","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","3","16","6","18","12","10","5","9","1","2","14","26","27","8","20","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","13","25","9","7","4","20","19","12","24","23","26","1","3","18","21","17","6","16","10","15","27","5","2","22","8","11","nan","nan"
"3","20","27","4","9","6","8","13","1","17","10","16","12","18","11","19","15","5","14","7","2","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","4","6","1","3","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","5","7","4","1","6","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","27","18","6","14","9","17","21","11","16","1","24","2","7","19","22","15","10","5","12","20","23","8","4","3","skipped","skipped","nan","nan"
"19","14","27","11","18","8","23","21","9","22","3","16","1","4","25","17","12","24","10","20","13","5","7","15","2","6","skipped","nan","nan"
"10","25","4","5","9","7","26","3","8","27","1","2","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","3","6","1","5","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","7","9","10","13","11","14","15","8","5","4","3","2","6","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
